Rank,Molecule,Candidate Type,Related Receptor,GPR62,GPR61,GPR135,MT2,5-HT6,GPCRLigNet Score,ML Prediction,Experimental Validation,Evidence Level,Evidence Sentence,Priority Score,Literature Score,Receptor Relevance,Database,Year,PMID,PMCID,Journal,Authors,DOI,Article Title,PubMed Link,PMC Link,PubChem CID,SMILES,Paper Count,Interpretation,Recommended Next Step,Article Link
201,Tropisetron,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.07190857082605362,Low,Unvalidated,E,,0.11524057103693486,3,0.25,PubMed,2013,25287308,,Acta neuropsychiatrica,Masuda T; Nishikawa H; Inoue T; Toda H; Nakagawa S; Boku S; Koyama T,10.1111/j.1601-5215.2012.00669.x,"5-HT depletion, but not 5-HT1A antagonist, prevents the anxiolytic-like effect of citalopram in rat contextual conditioned fear stress model.",https://pubmed.ncbi.nlm.nih.gov/25287308/,,656665,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43,1,Tropisetron currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/25287308/
202,Glycerol,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06869403272867203,Low,Unvalidated,E,,0.11315112127363683,3,0.25,PubMed + PMC,2017,28228713,PMC5296348,Frontiers in neuroscience,Kotańska M; Śniecikowska J; Jastrzębska-Więsek M; Kołaczkowski M; Pytka K,10.3389/fnins.2017.00050,Metabolic and Cardiovascular Benefits and Risks of EMD386088-A 5-HT6 Receptor Partial Agonist and Dopamine Transporter Inhibitor.,https://pubmed.ncbi.nlm.nih.gov/28228713/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5296348/,753,C(C(CO)O)O,1,Glycerol currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28228713/
203,Ondansetron,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.05891041457653046,Low,Unvalidated,E,,0.1127917694747448,6,0.25,PubMed + PMC,2022,35022720,PMC9154270,The international journal of neuropsychopharmacology,Castañé A; Cano M; Ruiz-Avila L; Miquel-Rio L; Celada P; Artigas F; Riga MS,10.1093/ijnp/pyac003,Dual 5-HT3 and 5-HT6 Receptor Antagonist FPPQ Normalizes Phencyclidine-Induced Disruption of Brain Oscillatory Activity in Rats.,https://pubmed.ncbi.nlm.nih.gov/35022720/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9154270/,4595,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,2,Ondansetron currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/35022720/
203,Ondansetron,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.05891041457653046,Low,Unvalidated,E,,0.1127917694747448,6,0.25,PubMed + PMC,2021,34467765,PMC8474115,Journal of medicinal chemistry,Zajdel P; Grychowska K; Mogilski S; Kurczab R; Satała G; Bugno R; Kos T; Gołębiowska J; Malikowska-Racia N; Nikiforuk A; Chaumont-Dubel S; Bantreil X; Pawłowski M; Martinez J; Subra G; Lamaty F; Marin P; Bojarski AJ; Popik P,10.1021/acs.jmedchem.1c00224,"Structure-Based Design and Optimization of FPPQ, a Dual-Acting 5-HT3 and 5-HT6 Receptor Antagonist with Antipsychotic and Procognitive Properties.",https://pubmed.ncbi.nlm.nih.gov/34467765/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8474115/,4595,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,2,Ondansetron currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/34467765/
204,dopamine D2,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06756026297807693,Low,Unvalidated,E,,0.11241417093575001,3,0.25,PubMed + PMC,2023,36770774,PMC9919591,"Molecules (Basel, Switzerland)",Łażewska D; Więcek M; Satała G; Chałupnik P; Żesławska E; Honkisz-Orzechowska E; Tarasek M; Latacz G; Nitek W; Szymańska E; Handzlik J,10.3390/molecules28031108,New Triazine Derivatives as Serotonin 5-HT6 Receptor Ligands.,https://pubmed.ncbi.nlm.nih.gov/36770774/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9919591/,18598488,C1=CC(=C(C=C1CCN)O)O,1,dopamine D2 currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/36770774/
205,Thymol,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.05689239501953125,Low,Unvalidated,E,,0.10548005676269531,3,0.25,PubMed + PMC,2019,31336820,PMC6678253,International journal of molecular sciences,Latacz G; Lubelska A; Jastrzębska-Więsek M; Partyka A; Marć MA; Satała G; Wilczyńska D; Kotańska M; Więcek M; Kamińska K; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.3390/ijms20143420,"The 1,3,5-Triazine Derivatives as Innovative Chemical Family of 5-HT6 Serotonin Receptor Agents with Therapeutic Perspectives for Cognitive Impairment.",https://pubmed.ncbi.nlm.nih.gov/31336820/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6678253/,6989,CC1=CC(=C(C=C1)C(C)C)O,1,Thymol currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31336820/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed,2018,29848076,,Expert opinion on investigational drugs,Khoury R; Grysman N; Gold J; Patel K; Grossberg GT,10.1080/13543784.2018.1483334,The role of 5 HT6-receptor antagonists in Alzheimer's disease: an update.,https://pubmed.ncbi.nlm.nih.gov/29848076/,,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/29848076/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed + PMC,2017,28196966,PMC5322869,Medical science monitor : international medical journal of experimental and clinical research,Yu H; Chen T; Zhou L; Tang J,10.12659/msm.899067,Effect of Selective 5-HT6R Agonist on Expression of 5-HT Receptor and Neurotransmitter in Vascular Dementia Rats.,https://pubmed.ncbi.nlm.nih.gov/28196966/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5322869/,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/28196966/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed,2017,28188762,,European journal of pharmacology,Mørk A; Russell RV; de Jong IE; Smagin G,10.1016/j.ejphar.2017.02.010,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",https://pubmed.ncbi.nlm.nih.gov/28188762/,,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/28188762/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed,2016,27039041,,Neuropharmacology,Herrik KF; Mørk A; Richard N; Bundgaard C; Bastlund JF; de Jong IEM,10.1016/j.neuropharm.2016.03.043,The 5-HT6 receptor antagonist idalopirdine potentiates the effects of acetylcholinesterase inhibition on neuronal network oscillations and extracellular acetylcholine levels in the rat dorsal hippocampus.,https://pubmed.ncbi.nlm.nih.gov/27039041/,,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/27039041/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed,2015,26044973,,Current pharmaceutical design,de Bruin NM; Kruse CG,10.2174/1381612821666150605112105,5-HT6 Receptor Antagonists: Potential Efficacy for the Treatment of Cognitive Impairment in Schizophrenia.,https://pubmed.ncbi.nlm.nih.gov/26044973/,,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/26044973/
206,acetylcholine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.004161999095231295,Low,Direct receptor evidence,C,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",0.10520529941190035,20,0.25,PubMed,2015,26022777,,Expert opinion on investigational drugs,Galimberti D; Scarpini E,10.1517/13543784.2015.1052402,Idalopirdine as a treatment for Alzheimer's disease.,https://pubmed.ncbi.nlm.nih.gov/26022777/,,187,CC(=O)OCC[N+](C)(C)C,6,acetylcholine has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/26022777/
207,GABA,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.06152084469795227,Low,Unvalidated,E,,0.10248854905366897,0,0.25,PubMed + PMC,2017,28196966,PMC5322869,Medical science monitor : international medical journal of experimental and clinical research,Yu H; Chen T; Zhou L; Tang J,10.12659/msm.899067,Effect of Selective 5-HT6R Agonist on Expression of 5-HT Receptor and Neurotransmitter in Vascular Dementia Rats.,https://pubmed.ncbi.nlm.nih.gov/28196966/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5322869/,119,C(CC(=O)O)CN,1,GABA currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28196966/
208,N-phenylsulfonylindole,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.0418897420167923,Low,Direct receptor evidence,C,Rationally designed N-phenylsulfonylindoles as a tool for the analysis of the non-basic 5-HT6R ligands binding mode.,0.10172833231091499,6,0.25,PubMed,2021,33328102,,European journal of medicinal chemistry,Staroń J; Bugno R; Pietruś W; Satała G; Mordalski S; Warszycki D; Hogendorf A; Hogendorf AS; Kalinowska-Tłuścik J; Lenda T; Pilarski B; Bojarski AJ,10.1016/j.ejmech.2020.112916,Rationally designed N-phenylsulfonylindoles as a tool for the analysis of the non-basic 5-HT6R ligands binding mode.,https://pubmed.ncbi.nlm.nih.gov/33328102/,,315017,C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=CC=CC=C32,1,N-phenylsulfonylindole has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/33328102/
209,Oxazolidinones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.05021544173359871,Low,Unvalidated,E,,0.10114003712683917,3,0.25,PubMed,2014,24704027,,Bioorganic & medicinal chemistry letters,Hostetler G; Dunn D; McKenna BA; Kopec K; Chatterjee S,10.1016/j.bmcl.2014.03.049,Lactam and oxazolidinone derived potent 5-hydroxytryptamine 6 receptor antagonists.,https://pubmed.ncbi.nlm.nih.gov/24704027/,,73949,C1COC(=O)N1,1,Oxazolidinones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/24704027/
210,pyrazole,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.04027549549937248,Low,Direct receptor evidence,C,Neuropathic pain-alleviating effects of pyrazole-conjugated arylsulfonamides as 5-HT6 receptor antagonists.,0.1006790720745921,6,0.25,PubMed,2017,28729057,,Bioorganic & medicinal chemistry letters,Hong JR; Choo H; Nam G,10.1016/j.bmcl.2017.07.031,Neuropathic pain-alleviating effects of pyrazole-conjugated arylsulfonamides as 5-HT6 receptor antagonists.,https://pubmed.ncbi.nlm.nih.gov/28729057/,,1048,C1=CNN=C1,1,pyrazole has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/28729057/
211,Ethanol,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.03753688558936119,Low,Direct receptor evidence,C,Chronic treatment with a selective 5-HT6 receptor antagonist alters the behavioral and neurochemical effects of ethanol in young adult rats.,0.09889897563308477,6,0.25,PubMed,2016,25932717,,Behavioural pharmacology,Jayarajan P; Nirogi R; Shinde A; Benade V; Muddana NR,10.1097/FBP.0000000000000141,Chronic treatment with a selective 5-HT6 receptor antagonist alters the behavioral and neurochemical effects of ethanol in young adult rats.,https://pubmed.ncbi.nlm.nih.gov/25932717/,,702,CCO,1,Ethanol has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/25932717/
212,emtricitabine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.05273628607392311,Low,Unvalidated,E,,0.09877858594805003,1,0.25,PubMed + PMC,2016,27157251,PMC4914440,Pharmacological research,Dalwadi DA; Kim S; Amdani SM; Chen Z; Huang RQ; Schetz JA,10.1016/j.phrs.2016.04.028,Molecular mechanisms of serotonergic action of the HIV-1 antiretroviral efavirenz.,https://pubmed.ncbi.nlm.nih.gov/27157251/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4914440/,60877,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,1,emtricitabine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27157251/
213,lorcaserin,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.0370190255343914,Low,Unvalidated,E,,0.09856236659735441,6,0.25,PubMed + PMC,2016,26507195,PMC4710672,Psychopharmacology,Higgs S; Cooper AJ; Barnes NM,10.1007/s00213-015-4112-x,"The 5-HT₂C receptor agonist, lorcaserin, and the 5-HT₆ receptor antagonist, SB-742457, promote satiety; a microstructural analysis of feeding behaviour.",https://pubmed.ncbi.nlm.nih.gov/26507195/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4710672/,11658860,CC1CNCCC2=C1C=C(C=C2)Cl,1,lorcaserin currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/26507195/
214,4-Aminopyridine,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.04263344034552574,Low,Unvalidated,E,,0.09821173622459173,4,0.25,PubMed,2016,27068148,,European journal of pharmacology,Wang HY; Lu CW; Lin TY; Kuo JR; Wang SJ,10.1016/j.ejphar.2016.04.010,WAY208466 inhibits glutamate release at hippocampal nerve terminals.,https://pubmed.ncbi.nlm.nih.gov/27068148/,,1727,C1=CN=CC=C1N,1,4-Aminopyridine currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27068148/
215,Pyrrolidines,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.04426712915301323,Low,Unvalidated,E,,0.09727363394945861,3,0.25,PubMed,2018,29853337,,Bioorganic & medicinal chemistry,Grychowska K; Kurczab R; Śliwa P; Satała G; Dubiel K; Matłoka M; Moszczyński-Pętkowski R; Pieczykolan J; Bojarski AJ; Zajdel P,10.1016/j.bmc.2018.05.033,"Pyrroloquinoline scaffold-based 5-HT6R ligands: Synthesis, quantum chemical and molecular dynamic studies, and influence of nitrogen atom position in the scaffold on affinity.",https://pubmed.ncbi.nlm.nih.gov/29853337/,,10176084,C1CC=CNC1,1,Pyrrolidines currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29853337/
216,Quinolones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.04229481890797615,Low,Unvalidated,E,,0.09599163229018451,3,0.25,PubMed,2015,25331460,,European journal of nuclear medicine and molecular imaging,Becker G; Colomb J; Sgambato-Faure V; Tremblay L; Billard T; Zimmer L,10.1007/s00259-014-2936-y,Preclinical evaluation of [18F]2FNQ1P as the first fluorinated serotonin 5-HT6 radioligand for PET imaging.,https://pubmed.ncbi.nlm.nih.gov/25331460/,,6038,C1=CC=C2C(=C1)C=CC(=O)N2,1,Quinolones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/25331460/
217,1-(phenylsulfonyl)-1H-indole,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.0418897420167923,Low,Direct receptor evidence,C,Discovery of 1-(phenylsulfonyl)-1H-indole-based multifunctional ligands targeting cholinesterases and 5-HT6 receptor with anti-aggregation properties against amyloid-beta and tau.,0.095728332310915,3,0.25,PubMed,2021,34461507,,European journal of medicinal chemistry,Wichur T; Pasieka A; Godyń J; Panek D; Góral I; Latacz G; Honkisz-Orzechowska E; Bucki A; Siwek A; Głuch-Lutwin M; Knez D; Brazzolotto X; Gobec S; Kołaczkowski M; Sabate R; Malawska B; Więckowska A,10.1016/j.ejmech.2021.113783,Discovery of 1-(phenylsulfonyl)-1H-indole-based multifunctional ligands targeting cholinesterases and 5-HT6 receptor with anti-aggregation properties against amyloid-beta and tau.,https://pubmed.ncbi.nlm.nih.gov/34461507/,,315017,C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=CC=CC=C32,1,1-(phenylsulfonyl)-1H-indole has experimental receptor evidence involving 5-HT6 receptor and is being evaluated as a possible GPR62 candidate.,Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/34461507/
